orig_x,orig_y,orig_z,comp_x,comp_y,comp_z,pred_err_x,pred_err_y,pred_err_z
-10.41473942,-71.31976757,-227.2638574,-10.53209362,-77.90310019,-229.4190112,0.11735420084900205,6.58333262849861,2.1551537895879562
-53.20844951,32.96974986270927,-222.5099232,-56.67807227,35.89996801765487,-223.3591409,3.469622759238135,-2.930218155,0.8492176748180782
4.882165660947477,45.27709669007644,-232.1395449,6.696949939906428,48.644391896998584,-234.246436,-1.814784279,-3.367295207,2.1068910887050833
16.90098366475681,3.726391243399228,-206.7752595,19.581324285995557,3.988880728604486,-206.8217746,-2.680340621,-0.262489485,0.046515031885434155
23.214246510778114,-37.6147661,-215.673451,25.70226430756697,-41.03273577,-217.1803675,-2.488017797,3.417969678760393,1.506916549223007
8.499652517335809,-23.07599343,-211.3903882,10.106586242709948,-25.55611398,-212.1498408,-1.606933725,2.480120549325921,0.759452554874116
-69.47904114,21.9906296960065,-211.4877926,-74.09952362,24.414950416793275,-211.1690819,4.620482483298588,-2.424320721,-0.318710681
23.64081895002725,-49.74765808,-207.9231155,26.01960253018145,-54.47974457,-208.57554,-2.37878358,4.7320864899706265,0.6524245611045387
31.189545933232,39.399268866862116,-225.5844603,35.455902703255994,42.57552290218126,-227.2133694,-4.26635677,-3.176254035,1.628909103965043
-84.07894458,32.45111548357891,-215.2911209,-90.01231268,35.88529752599571,-214.7862519,5.933368100634809,-3.434182042,-0.504869042
-95.1880838,14.898528178802263,-220.8911417,-101.6519244,17.372781913024447,-220.8982197,6.463840638278029,-2.474253734,0.007078001614416962
23.35579346309709,-66.16416316,-220.1572153,25.448855374070156,-72.31070243,-222.0119556,-2.093061911,6.146539263586163,1.8547403127248003
-7.797182952,-15.47567313,-213.8008041,-7.421100447,-16.92340742,-214.7896881,-0.376082505,1.4477342894758216,0.98888395245163
55.3764508188995,-15.45360743,-205.1903018,60.92063387656853,-16.4287841,-205.3974494,-5.544183058,0.9751766784035212,0.20714753416280018
0.9897221744010918,98.69502102577641,-211.092253,2.8461645483871445,104.79891656327158,-210.7218595,-1.856442374,-6.103895537,-0.370393482
17.300380872516136,94.94187896382225,-227.0806056,20.481976840552292,100.71755156778121,-228.0610221,-3.181595968,-5.775672604,0.980416434419709
-23.95692937,-28.8660449,-219.3575257,-24.90070758,-31.56986789,-220.8351685,0.9437782039124052,2.7038229895636867,1.4776428619372552
32.13549033834645,49.50671066968193,-229.0175989,36.560588678401885,53.33673219141464,-230.7165486,-4.42509834,-3.830021522,1.6989496480618982
9.170856568658511,7.4314525675155165,-210.3317566,11.139711565661749,8.126701464529324,-210.8310242,-1.968854997,-0.695248897,0.49926757439089897
-76.62347261,16.88347870984728,-213.4686972,-81.76999361,19.050298827470442,-213.2936565,5.1465210060061395,-2.166820118,-0.175040633
-46.98179256,50.05964800010271,-233.49513,-49.93293784,53.791972086631205,-234.8793287,2.9511452815099446,-3.732324087,1.3841986409859999
3.6830670854918703,42.95991990913206,-223.5988203,5.423285011743018,46.15686221816647,-225.0438319,-1.740217926,-3.196942309,1.4450116589205209
3.709582189948091,11.239744312352661,-220.7471516,5.317762097181339,12.323091758860595,-222.3857217,-1.608179907,-1.083347447,1.638570065691738
87.41477555028287,17.26032074758886,-210.2187095,95.97210633738214,19.804183174560045,-210.191371,-8.557330787,-2.543862427,-0.027338464
18.26640399710313,-14.38891224,-233.7816428,20.640708613713095,-15.59149177,-236.8498304,-2.374304617,1.2025795338814653,3.0681876157752868
8.0119137694414,69.46430843978524,-224.9383158,10.240101800357408,74.20594537078142,-226.0515737,-2.228188031,-4.741636931,1.1132578394306165
35.33861917689023,26.733862432132295,-230.2659581,39.75847423940057,29.07799441077338,-232.4592081,-4.419855063,-2.344131979,2.1932499906387193
3.2761572308772764,-73.23082676,-228.6539323,3.9856967344748897,-80.03984718,-230.985843,-0.709539504,6.809020420705565,2.331910768329948
-67.08517567,-38.29713881,-224.9507206,-71.06755288,-41.12729001,-226.5774666,3.9823772083940696,2.830151199516216,1.6267460040269555
61.978814366247434,24.570322326400262,-209.2071347,68.87801218586401,27.148485763030017,-209.1001367,-6.89919782,-2.578163437,-0.106997972
86.80498679001603,-25.91681138,-221.1370776,94.14052167573519,-26.81112749,-223.0208745,-7.335534886,0.8943161113094824,1.883796943693767
-59.37982689,55.09638550811247,-213.8203691,-63.61180374,59.51656252013119,-213.3985506,4.231976850382516,-4.420177012,-0.421818434
-17.04128428,-4.544778276,-216.2247884,-17.32796612,-4.911352492,-217.4457316,0.28668184437286115,0.36657421629457954,1.2209432156050752
57.09137222085351,-78.01742776,-220.373823,60.99864715166795,-84.60420672,-222.4507557,-3.907274931,6.5867789591523405,2.076932733081094
-11.28483592,68.8170087129882,-207.303016,-10.84872839,73.6982149662596,-206.8068072,-0.436107531,-4.881206253,-0.496208849
-48.59292285,-26.29143241,-228.3039235,-51.38620886,-28.31337554,-230.3808725,2.793286009280166,2.0219431241761043,2.076949008305178
8.500900362890965,82.26639919281146,-230.640388,10.792900274121774,87.55331382751746,-231.9129933,-2.291999911,-5.286914635,1.272605369073915
81.35407496278054,-4.128848114,-205.9725686,89.13842489,-3.393521863,-206.0140918,-7.784349926,-0.735326252,0.04152310941034898
82.45554757074962,-43.14550077,-206.8663735,89.17780351552267,-45.88480877,-207.8762864,-6.722255945,2.7393079944031413,1.0099128942388234
-12.93919753,-70.51239344,-214.0721453,-13.26010988,-77.43749897,-215.0362279,0.3209123498168456,6.925105535577387,0.9640825591019393
-44.72412957,-84.07123679,-228.636349,-46.7460611,-91.50074232,-230.2911001,2.02193153703773,7.429505528605006,1.6547511042831218
28.94281548319209,29.845685503379748,-234.6567278,32.756343246657615,32.33578972319016,-237.1716099,-3.813527763,-2.49010422,2.5148820842908037
